"['46.027479091995225', '58.03464755077658', '42.02508960573477', '38.022700119474315', '42.02508960573477', '52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '0']"
"['58.03464755077658', '42.02508960573477', '38.022700119474315', '42.02508960573477', '52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '0']"
"['42.02508960573477', '38.022700119474315', '42.02508960573477', '52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '1']"
"['38.022700119474315', '42.02508960573477', '52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '1']"
"['42.02508960573477', '52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '1']"
"['52.0310633213859', '54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '0']"
"['54.03225806451613', '50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '1']"
"['50.02986857825567', '48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '0']"
"['48.028673835125446', '36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '0']"
"['36.02150537634409', '42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '1']"
"['42.02508960573477', '42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '1']"
"['42.02508960573477', '38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '0']"
"['38.022700119474315', '42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '1']"
"['42.02508960573477', '40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '1']"
"['40.02389486260454', '36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '1']"
"['36.02150537634409', '30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '0']"
"['30.017921146953405', '34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '0']"
"['34.02031063321386', '34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '1']"
"['34.02031063321386', '36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '1']"
"['36.02150537634409', '42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '0']"
"['42.02508960573477', '46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '0']"
"['46.027479091995225', '42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '0']"
"['42.02508960573477', '34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '0']"
"['34.02031063321386', '32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '0']"
"['32.01911589008363', '34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '0']"
"['34.02031063321386', '36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '0']"
"['36.02150537634409', '40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '0']"
"['40.02389486260454', '36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '1']"
"['36.02150537634409', '32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '1']"
"['32.01911589008363', '32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '1']"
"['32.01911589008363', '28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '0']"
"['28.016726403823178', '32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '0']"
"['32.01911589008363', '30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '0']"
"['30.017921146953405', '32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '0']"
"['32.01911589008363', '30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '0']"
"['30.017921146953405', '32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '1']"
"['32.01911589008363', '28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '1']"
"['28.016726403823178', '26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '1']"
"['26.01553166069295', '28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '1']"
"['28.016726403823178', '30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '0']"
"['30.017921146953405', '32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '0']"
"['32.01911589008363', '30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '0']"
"['30.017921146953405', '28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '1']"
"['28.016726403823178', '24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '1']"
"['24.014336917562723', '24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '1']"
"['24.014336917562723', '30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '1']"
"['30.017921146953405', '30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '0']"
"['30.017921146953405', '28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '1']"
"['28.016726403823178', '28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '1']"
"['28.016726403823178', '28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '1']"
"['28.016726403823178', '24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '1']"
"['24.014336917562723', '22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '1']"
"['22.0131421744325', '26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '1']"
"['26.01553166069295', '28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '1']"
"['28.016726403823178', '26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '1']"
"['26.01553166069295', '26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '0']"
"['26.01553166069295', '26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '0']"
"['26.01553166069295', '23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '1']"
"['23.58741537236161', '22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '1']"
"['22.546794105933888', '24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '1']"
"['24.28116288331342', '27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '1']"
"['27.056152927120667', '26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '1']"
"['26.362405416168855', '29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '1']"
"['29.48426921545201', '27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '0']"
"['27.74990043807248', '21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '1']"
"['21.85304659498208', '27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '0']"
"['27.74990043807248', '31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '1']"
"['31.21863799283154', '31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '0']"
"['31.21863799283154', '31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '1']"
"['31.21863799283154', '31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '1']"
"['31.91238550378335', '31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '0']"
"['31.21863799283154', '27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '0']"
"['27.403026682596572', '29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '0']"
"['29.1373954599761', '28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '0']"
"['28.096774193548384', '32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '1']"
"['32.95300677021107', '28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '1']"
"['28.096774193548384', '28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '1']"
"['28.096774193548384', '26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '1']"
"['26.362405416168855', '21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '0']"
"['21.85304659498208', '23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '0']"
"['23.934289127837513', '23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '1']"
"['23.2405416168857', '28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '1']"
"['28.443647949024292', '29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '0']"
"['29.1373954599761', '32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '0']"
"['32.606133014735164', '33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '0']"
"['33.99362803663879', '27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '1']"
"['27.403026682596572', '26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '1']"
"['26.70927917164476', '28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '1']"
"['28.790521704500197', '29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '0']"
"['29.48426921545201', '28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '1']"
"['28.096774193548384', '26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '1']"
"['26.70927917164476', '25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '1']"
"['25.668657905217042', '21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '0']"
"['21.85304659498208', '22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '0']"
"['22.199920350457983', '23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '0']"
"['23.2405416168857', '21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '1']"
"['21.159299084030266', '22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '0']"
"['22.893667861409796', '21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '0']"
"['21.159299084030266', '27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '1']"
"['27.403026682596572', '23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '0']"
"['23.934289127837513', '20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '1']"
"['20.812425328554358', '26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '22.893667861409796', '1']"
"['26.01553166069295', '28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '22.893667861409796', '19.424930306650737', '0']"
"['28.790521704500197', '27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '22.893667861409796', '19.424930306650737', '22.546794105933888', '0']"
"['27.74990043807248', '24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '22.893667861409796', '19.424930306650737', '22.546794105933888', '23.934289127837513', '1']"
"['24.97491039426523', '24.28116288331342', '21.159299084030266', '24.628036638789325', '27.056152927120667', '23.58741537236161', '21.85304659498208', '24.28116288331342', '26.01553166069295', '22.893667861409796', '19.424930306650737', '22.546794105933888', '23.934289127837513', '29.1373954599761', '0']"
