2014-04-30,443.31
2014-05-01,446.22
2014-05-02,455.13
2014-05-03,448.08
2014-05-04,436.12
2014-05-05,434.63
2014-05-06,430.67
2014-05-07,427.55
2014-05-08,438.17
2014-05-09,438.25
2014-05-10,446.24
2014-05-11,451.43
2014-05-12,439.36
2014-05-13,438.87
2014-05-14,437.84
2014-05-15,443.26
2014-05-16,444.92
2014-05-17,446.33
2014-05-18,446.42
2014-05-19,444.9
2014-05-20,460.48
2014-05-21,478.49
2014-05-22,490.43
2014-05-23,517.66
2014-05-24,524.19
2014-05-25,535.36
2014-05-26,566.38
2014-05-27,581.56
2014-05-28,573.32
2014-05-29,571.84
2014-05-30,583.53
2014-05-31,607.55
2014-06-01,619.78
2014-06-02,637.66
2014-06-03,644.3
2014-06-04,660.72
2014-06-05,639.39
2014-06-06,654.25
2014-06-07,650.66
2014-06-08,652.67
2014-06-09,647.99
2014-06-10,649.14
2014-06-11,651.43
2014-06-12,637.21
2014-06-13,605.43
2014-06-14,593.12
2014-06-15,570.85
2014-06-16,576.37
2014-06-17,594.26
2014-06-18,602.02
2014-06-19,603.48
2014-06-20,599.77
2014-06-21,591.11
2014-06-22,591.8
2014-06-23,599.1
2014-06-24,587.56
2014-06-25,584.29
2014-06-26,566.76
2014-06-27,579.23
2014-06-28,596.02
2014-06-29,606.34
2014-06-30,596.2
2014-07-01,631.09
2014-07-02,646.47
2014-07-03,649.16
2014-07-04,638.62
2014-07-05,632.62
2014-07-06,629.67
2014-07-07,633.77
2014-07-08,623.46
2014-07-09,622.52
2014-07-10,623.51
2014-07-11,617.73
2014-07-12,628.09
2014-07-13,632.6
2014-07-14,625.94
2014-07-15,620.97
2014-07-16,621.6
2014-07-17,617.79
2014-07-18,621.45
2014-07-19,624.57
2014-07-20,627.44
2014-07-21,623.25
2014-07-22,620.22
2014-07-23,620.65
2014-07-24,612.94
2014-07-25,602.84
2014-07-26,600.16
2014-07-27,595.1
2014-07-28,592.2
2014-07-29,583.73
2014-07-30,582.82
2014-07-31,571
2014-08-01,578.48
2014-08-02,594.19
2014-08-03,587.64
2014-08-04,585.39
2014-08-05,587.23
2014-08-06,584.01
2014-08-07,583.18
2014-08-08,586.43
2014-08-09,590.94
2014-08-10,588.25
2014-08-11,589.48
2014-08-12,578.94
2014-08-13,555.19
2014-08-14,548.18
2014-08-15,515.44
2014-08-16,499.4
2014-08-17,510.15
2014-08-18,496.57
2014-08-19,465.59
2014-08-20,481.54
2014-08-21,504.05
2014-08-22,519.8
2014-08-23,512.16
2014-08-24,500.74
2014-08-25,507.97
2014-08-26,503.12
2014-08-27,510.97
2014-08-28,508.96
2014-08-29,509.12
2014-08-30,508.91
2014-08-31,502.63
2014-09-01,482.43
2014-09-02,478.48
2014-09-03,477.75
2014-09-04,476.97
2014-09-05,487.62
2014-09-06,483.33
2014-09-07,482.07
2014-09-08,482.93
2014-09-09,472.59
2014-09-10,470.93
2014-09-11,480.79
2014-09-12,475.53
2014-09-13,474.44
2014-09-14,478.16
2014-09-15,477.25
2014-09-16,473.9
2014-09-17,455.35
2014-09-18,454.89
2014-09-19,426.72
2014-09-20,398.59
2014-09-21,408.04
2014-09-22,402.66
2014-09-23,399.96
2014-09-24,425.2
2014-09-25,425.22
2014-09-26,410.39
2014-09-27,399.63
2014-09-28,400.86
2014-09-29,384.12
2014-09-30,376.68
2014-10-01,384.7
2014-10-02,373.14
2014-10-03,375.96
2014-10-04,362.11
2014-10-05,334.94
2014-10-06,315.09
2014-10-07,333.68
2014-10-08,331
2014-10-09,345.6
2014-10-10,366.31
2014-10-11,359.67
2014-10-12,366.33
2014-10-13,369.74
2014-10-14,383.29
2014-10-15,402.46
2014-10-16,392.54
2014-10-17,381.82
2014-10-18,380.69
2014-10-19,387.64
2014-10-20,388.46
2014-10-21,381.29
2014-10-22,378.31
2014-10-23,381.92
2014-10-24,362.39
2014-10-25,356.69
2014-10-26,348.43
2014-10-27,350.32
2014-10-28,352.32
2014-10-29,353.86
2014-10-30,340.2
2014-10-31,342.12
2014-11-01,336.23
2014-11-02,326.35
2014-11-03,324.45
2014-11-04,326.45
2014-11-05,327.98
2014-11-06,341.03
2014-11-07,346.86
2014-11-08,342.99
2014-11-09,344.23
2014-11-10,357.54
2014-11-11,374.76
2014-11-12,366.74
2014-11-13,413.77
2014-11-14,418.8
2014-11-15,396.8
2014-11-16,379.74
2014-11-17,386.74
2014-11-18,388.9
2014-11-19,376.57
2014-11-20,376.93
2014-11-21,361.7
2014-11-22,351.01
2014-11-23,355.25
2014-11-24,363.06
2014-11-25,378.3
2014-11-26,377.93
2014-11-27,369.61
2014-11-28,369.79
