2013-08-19,22
2013-08-20,22
2013-08-21,23
2013-08-22,21
2013-08-23,17
2013-08-24,16
2013-08-25,19
2013-08-26,16
2013-08-27,19
2013-08-28,20
2013-08-29,17
2013-08-30,17
2013-08-31,16
2013-09-01,16
2013-09-02,16
2013-09-03,16
2013-09-04,16
2013-09-05,16
2013-09-06,16
2013-09-07,14
2013-09-08,15
2013-09-09,17
2013-09-10,15
2013-09-11,13
2013-09-12,15
2013-09-13,14
2013-09-14,12
2013-09-15,14
2013-09-16,14
2013-09-17,15
2013-09-18,15
2013-09-19,13
2013-09-20,17
2013-09-21,16
2013-09-22,15
2013-09-23,17
2013-09-24,16
2013-09-25,15
2013-09-26,16
2013-09-27,13
2013-09-28,14
2013-09-29,15
2013-09-30,15
2013-10-01,14
2013-10-02,33
2013-10-03,54
2013-10-04,35
2013-10-05,25
2013-10-06,22
2013-10-07,24
2013-10-08,23
2013-10-09,20
2013-10-10,18
2013-10-11,16
2013-10-12,15
2013-10-13,14
2013-10-14,17
2013-10-15,18
2013-10-16,21
2013-10-17,19
2013-10-18,18
2013-10-19,20
2013-10-20,18
2013-10-21,20
2013-10-22,24
2013-10-23,25
2013-10-24,24
2013-10-25,24
2013-10-26,28
2013-10-27,26
2013-10-28,29
2013-10-29,63
2013-10-30,100
2013-10-31,68
2013-11-01,51
2013-11-02,41
2013-11-03,37
2013-11-04,44
2013-11-05,47
2013-11-06,53
2013-11-07,65
2013-11-08,64
2013-11-09,65
2013-11-10,58
2013-11-11,49
2013-11-12,52
2013-11-13,61
2013-11-14,65
2013-11-15,63
2013-11-16,61
2013-11-17,67
2013-11-18,143.92592592592592
2013-11-19,205.96296296296296
2013-11-20,141.44444444444443
2013-11-21,109.18518518518518
2013-11-22,116.62962962962962
2013-11-23,104.22222222222221
2013-11-24,91.81481481481481
2013-11-25,94.29629629629629
2013-11-26,96.77777777777777
2013-11-27,163.77777777777777
2013-11-28,248.14814814814815
2013-11-29,220.85185185185185
2013-11-30,166.25925925925927
2013-12-01,143.92592592592592
2013-12-02,151.37037037037035
2013-12-03,136.48148148148147
2013-12-04,121.5925925925926
2013-12-05,173.7037037037037
2013-12-06,158.8148148148148
2013-12-07,171.22222222222223
2013-12-08,121.5925925925926
2013-12-09,121.5925925925926
2013-12-10,111.66666666666666
2013-12-11,109.18518518518518
2013-12-12,99.25925925925925
2013-12-13,99.25925925925925
2013-12-14,81.88888888888889
2013-12-15,91.81481481481481
2013-12-16,104.22222222222221
2013-12-17,101.74074074074073
2013-12-18,181.14814814814815
2013-12-19,126.55555555555556
2013-12-20,94.29629629629629
2013-12-21,84.37037037037037
2013-12-22,86.85185185185185
2013-12-23,79.4074074074074
2013-12-24,74.44444444444444
2013-12-25,71.96296296296296
2013-12-26,69.48148148148148
2013-12-27,71.96296296296296
2013-12-28,64.51851851851852
2013-12-29,62.03703703703704
2013-12-30,64.51851851851852
2013-12-31,59.55555555555556
2014-01-01,57.07407407407407
2014-01-02,59.55555555555556
2014-01-03,67.0
2014-01-04,59.55555555555556
2014-01-05,64.51851851851852
2014-01-06,79.4074074074074
2014-01-07,79.4074074074074
2014-01-08,74.44444444444444
2014-01-09,71.96296296296296
2014-01-10,71.96296296296296
2014-01-11,67.0
2014-01-12,64.51851851851852
2014-01-13,67.0
2014-01-14,64.51851851851852
2014-01-15,64.51851851851852
2014-01-16,81.88888888888889
2014-01-17,81.88888888888889
2014-01-18,57.07407407407407
2014-01-19,59.55555555555556
2014-01-20,69.48148148148148
2014-01-21,76.92592592592592
2014-01-22,84.37037037037037
2014-01-23,74.44444444444444
2014-01-24,71.96296296296296
2014-01-25,59.55555555555556
2014-01-26,59.55555555555556
2014-01-27,84.37037037037037
2014-01-28,94.29629629629629
2014-01-29,71.96296296296296
2014-01-30,62.03703703703704
2014-01-31,57.07407407407407
2014-02-01,54.59259259259259
2014-02-02,54.59259259259259
2014-02-03,52.11111111111111
2014-02-04,54.59259259259259
2014-02-05,54.59259259259259
2014-02-06,57.07407407407407
2014-02-07,84.37037037037037
2014-02-08,64.51851851851852
2014-02-09,62.03703703703704
2014-02-10,94.29629629629629
2014-02-11,86.85185185185185
2014-02-12,74.44444444444444
2014-02-13,69.48148148148148
2014-02-14,89.33333333333333
2014-02-15,62.03703703703704
2014-02-16,66.0394265232975
2014-02-17,62.03703703703704
2014-02-18,68.04062126642772
2014-02-19,68.04062126642772
2014-02-20,74.0442054958184
2014-02-21,70.04181600955795
2014-02-22,56.033452807646356
2014-02-23,52.0310633213859
2014-02-24,82.04898446833931
2014-02-25,200.1194743130227
2014-02-26,146.08721624850656
2014-02-27,92.05495818399045
2014-02-28,134.0800477897252
2014-03-01,98.05854241338112
2014-03-02,72.04301075268818
2014-03-03,72.04301075268818
2014-03-04,76.04540023894863
2014-03-05,86.05137395459977
2014-03-06,126.0752688172043
2014-03-07,148.0884109916368
2014-03-08,72.04301075268818
2014-03-09,60.03584229390681
2014-03-10,58.03464755077658
2014-03-11,54.03225806451613
2014-03-12,52.0310633213859
2014-03-13,48.028673835125446
2014-03-14,46.027479091995225
2014-03-15,40.02389486260454
2014-03-16,38.022700119474315
2014-03-17,42.02508960573477
2014-03-18,44.026284348865
2014-03-19,44.026284348865
2014-03-20,46.027479091995225
2014-03-21,58.03464755077658
2014-03-22,42.02508960573477
2014-03-23,38.022700119474315
2014-03-24,42.02508960573477
2014-03-25,52.0310633213859
2014-03-26,54.03225806451613
2014-03-27,50.02986857825567
2014-03-28,48.028673835125446
2014-03-29,36.02150537634409
2014-03-30,42.02508960573477
