271.39, 1
282.85, 1
293.46, 0
287.17, 0
278.13, 0
277.14, 0
268.93, 0
268.91, 0
234.63, 0
192.13, 1
208.79, 1
208.81, 0
200.21, 1
209.06, 1
215.72, 0
211.52, 1
220, 1
232.36, 1
232.38, 1
246.29, 1
250.55, 1
273.97, 0
261.86, 0
240.7, 0
232.02, 0
228.99, 0
223.65, 0
223.54, 1
230.6, 0
229.09, 0
226.62, 0
218.86, 1
222.08, 1
227.2, 0
223.57, 0
220.59, 0
219.78, 1
220.27, 1
221.35, 1
236.64, 1
251.7, 0
239.64, 0
234.86, 1
241.45, 0
237.79, 1
239.72, 1
243, 1
244.41, 0
237.8, 1
239.13, 0
238.4, 0
237.49, 0
236.25, 1
252.63, 1
257.25, 0
253.49, 1
267.96, 1
279.85, 0
275.94, 0
273.65, 0
273.22, 1
275.99, 0
275.01, 1
286.53, 1
292.42, 1
295.09, 0
294.94, 0
287.83, 0
282.82, 0
282.14, 1
290.83, 0
287.38, 0
265.06, 0
258.2, 1
260.33, 0
259.99, 1
265.45, 1
265.95, 0
250.16, 0
246.17, 1
249.6, 0
247.5, 1
252.13, 0
243.86, 1
247.6, 0
244.67, 1
245.31, 1
251.39, 1
253.7, 0
253.04, 1
257.89, 0
255.91, 0
254.27, 0
246.78, 0
240.83, 0
236.57, 0
236.38, 1
236.41, 0
227.79, 0
220.4, 1
222.02, 1
228.26, 0
223.66, 0
223.03, 1
225.62, 0
224.39, 1
229.94, 1
235.37, 0
235.27, 0
229.53, 0
227.86, 0
218.85, 1
224.7, 1
225.68, 1
228.85, 1
235.08, 0
234.19, 1
235.37, 1
240.72, 0
238.75, 0
236.09, 0
233.32, 1
235.98, 1
242.98, 0
241.63, 0
240.85, 1
242.35, 0
241.84, 0
240.56, 0
238.53, 0
237.88, 0
236.94, 1
237.05, 0
235.09, 0
234.29, 1
234.42, 1
235.84, 1
239.64, 1
239.79, 1
240.56, 0
237.99, 0
237.61, 1
237.62, 1
237.88, 0
235.22, 0
233.87, 0
231.75, 0
224.65, 1
225.62, 1
226.09, 0
225.45, 1
225.47, 1
226.07, 0
224.38, 1
228.58, 1
230.18, 0
229.69, 1
230.41, 1
231.01, 1
234.94, 0
234.14, 1
236.98, 1
246.68, 1
250.58, 0
248.16, 0
246.24, 0
244.8, 0
244.19, 1
246.66, 0
244.9, 0
242.2, 1
243.07, 0
242.98, 1
249, 1
251.31, 1
254.95, 1
262.37, 0
259, 0
256.05, 1
258.58, 1
259.03, 1
268.72, 1
271.16, 0
266.53, 1
274.68, 0
269.38, 1
285.13, 1
292.12, 1
307.26, 0
289.22, 0
289.16, 0
288.1, 0
279.14, 0
278.05, 0
275.93, 0
273.69, 1
277.54, 1
277.66, 0
276.76, 1
280.17, 1
286.01, 1
288.34, 1
291.47, 1
292.7, 0
291.9, 0
290.83, 0
287.88, 0
285.02, 0
281.18, 1
281.43, 1
282.55, 1
284.78, 0
282.66, 0
279.43, 0
275.92, 0
267.89, 0
264.02, 1
264.33, 1
268.01, 0
266.05, 0
264.91, 1
265.8, 0
263.84, 0
258.76, 0
252.11, 0
241.71, 0
230.14, 1
234.01, 0
233.09, 0
227.41, 1
228.45, 0
215.25, 1
219.01, 1
226.32, 1
226.6, 1
230.39, 0
230.08, 0
228.79, 1
230.45, 0
229.36, 0
229.03, 0
228.22, 1
230.52, 1
234.14, 1
240.17, 1
240.43, 1
243.59, 0
240.26, 0
239.02, 0
238.35, 0
236.7, 0
231.66, 0
230.23, 1
230.4, 0
229.78, 1
233.01, 1
233.06, 0
232.09, 0
231.68, 0
229.18, 1
230.49, 1
230.88, 1
234.34, 1
235.38, 1
235.73, 0
233.55, 1
238.39, 0
237.95, 0
237.2, 1
238.9, 0
237.91, 1
239.33, 1
239.55, 1
240.01, 1
245.88, 0
244.84, 0
243.91, 1
244.77, 1
245.82, 1
249.43, 0
246.25, 1
249.49, 1
253.14, 1
255.27, 1
264.73, 1
269.65, 0
264.74, 0
264.43, 1
270.15, 1
272.37, 1
273.89, 1
277.57, 1
281.75, 1
288.55, 1
293.23, 1
294.32, 1
302.13, 1
311.67, 1
326.27, 1
334.23, 0
320.98, 1
347.73, 1
392.01, 1
438.82, 0
393.37, 0
372.47, 1
384.45, 0
379.37, 0
378.42, 0
346.11, 0
314.08, 1
330.86, 1
334.88, 0
333.9, 0
325.14, 1
327.75, 1
335.44, 0
334.99, 0
329.2, 0
321.77, 1
326.15, 0
323.97, 0
323.24, 0
321.26, 1
335.8, 1
347.14, 1
357.35, 0
356.8, 1
366.64, 1
373.97, 0
364.56, 0
358.25, 1
362.24, 0
362.1, 1
388.16, 1
392.95, 1
394.58, 1
404.63, 1
416.85, 1
423.3, 1
444.94, 0
431.9, 1
436.16, 1
442.7, 1
461.23, 0
455.18, 0
454.77, 1
461.99, 0
461.95, 0
447.36, 0
437.06, 0
437.05, 1
442.7, 1
454.47, 0
446.76, 0
422.72, 0
420.68, 1
422.21, 1
429.29, 0
428.74, 1
428.85, 1
433.36, 0
433.36, 0
428.82, 1
435.9, 0
432.62, 0
430.49, 1
454.29, 0
453.71, 0
447.46, 0
447.29, 1
448.09, 0
442.4, 0
430.24, 0
416.78, 0
380.95, 1
381.85, 1
383.97, 1
384.97, 0
384.51, 1
409.94, 0
406.89, 0
386.5, 1
391.01, 1
400.44, 0
393.52, 1
393.96, 0
392.71, 0
381.27, 0
378.36, 1
378.5, 0
374.88, 0
373.13, 1
374.48, 0
373.58, 1
386.49, 0
384.98, 0
377.2, 0
376.51, 0
374.29, 1
375.99, 1
380.99, 0
379.23, 1
385.62, 1
394.46, 1
404.94, 0
403.65, 1
409.41, 1
418.71, 1
421.63, 1
423.68, 1
437.93, 1
439.65, 0
436.45, 0
423.36, 1
424.75, 1
424.8, 1
429.78, 1
432.82, 1
435.08, 1
437.51, 0
434.55, 0
427.17, 0
420.8, 0
412.45, 0
402.65, 1
407.74, 1
413.29, 0
413.25, 1
413.98, 1
417.69, 1
419.3, 0
413.29, 1
414.15, 1
415.69, 1
416.77, 1
417.92, 1
418.18, 0
409.92, 0
409.34, 1
411.86, 1
412.92, 1
417.59, 1
417.98, 0
416.66, 1
417.48, 1
418.81, 1
424.96, 0
422.26, 0
416.09, 0
414.15, 1
416.24, 1
417.55, 1
419.67, 0
419.65, 1
420.1, 1
422.4, 0
422.05, 0
421.8, 0
419.27, 0
418.68, 1
421.14, 1
423.21, 1
425.64, 0
424.27, 1
425.59, 1
430.05, 1
430.95, 0
428.62, 1
429.08, 1
435.11, 1
441.91, 1
448.44, 0
447.37, 1
451.34, 1
459.43, 1
462.29, 1
465.64, 0
449.52, 0
448.45, 1
454.02, 0
449.95, 1
450.76, 0
445.11, 1
449.21, 0
447.35, 1
449.21, 1
457.04, 1
459.48, 0
459.14, 1
460.46, 0
453.25, 0
452.83, 1
454.16, 1
456, 1
456.43, 1
458.46, 0
454.84, 0
454.47, 0
454.04, 0
442.93, 1
443, 1
443.52, 0
440.85, 1
444.24, 1
447.5, 1
450.46, 1
458.82, 1
480.71, 1
519.5, 1
533.44, 1
536.13, 0
532.91, 1
536.41, 1
541.83, 1
568.92, 1
574.1, 1
577.44, 1
584.11, 0
578.53, 1
580.91, 0
577.38, 1
580.7, 1
609.23, 1
666.1, 1
695.99, 0
685.76, 1
703.27, 1
756.96, 0
749.43, 1
758.16, 1
760.72, 0
726.2, 0
664.82, 0
615, 1
623.81, 1
663.66, 0
659.88, 0
633.42, 1
649.79, 0
644.97, 0
641.99, 1
670.4, 1
678.97, 1
693.16, 0
665.83, 1
675.93, 0
670.73, 0
668.43, 0
639.53, 1
656.05, 0
648.43, 1
648.54, 1
650.82, 1
663.68, 0
657.95, 1
660.7, 1
664.16, 1
665.75, 1
677.95, 0
