"['489.03', '486.85', '481.38', '461.23', '457.93', '440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '0']"
"['486.85', '481.38', '461.23', '457.93', '440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '1']"
"['481.38', '461.23', '457.93', '440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '1']"
"['461.23', '457.93', '440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '1']"
"['457.93', '440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '1']"
"['440.41', '439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '1']"
"['439.29', '443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '1']"
"['443.31', '446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '1']"
"['446.22', '455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '1']"
"['455.13', '448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '0']"
"['448.08', '436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '0']"
"['436.12', '434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '1']"
"['434.63', '430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '1']"
"['430.67', '427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '1']"
"['427.55', '438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '1']"
"['438.17', '438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '1']"
"['438.25', '446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '1']"
"['446.24', '451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '0']"
"['451.43', '439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '1']"
"['439.36', '438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '0']"
"['438.87', '437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '1']"
"['437.84', '443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '0']"
"['443.26', '444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '1']"
"['444.92', '446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '1']"
"['446.33', '446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '0']"
"['446.42', '444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '0']"
"['444.9', '460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '0']"
"['460.48', '478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '0']"
"['478.49', '490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '1']"
"['490.43', '517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '1']"
"['517.66', '524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '1']"
"['524.19', '535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '1']"
"['535.36', '566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '0']"
"['566.38', '581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '0']"
"['581.56', '573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '1']"
"['573.32', '571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '1']"
"['571.84', '583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '0']"
"['583.53', '607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '0']"
"['607.55', '619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '0']"
"['619.78', '637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '1']"
"['637.66', '644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '1']"
"['644.3', '660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '1']"
"['660.72', '639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '0']"
"['639.39', '654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '1']"
"['654.25', '650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '1']"
"['650.66', '652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '1']"
"['652.67', '647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '0']"
"['647.99', '649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '0']"
"['649.14', '651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '0']"
"['651.43', '637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '1']"
"['637.21', '605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '0']"
"['605.43', '593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '0']"
"['593.12', '570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '1']"
"['570.85', '576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '0']"
"['576.37', '594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '1']"
"['594.26', '602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '1']"
"['602.02', '603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '0']"
"['603.48', '599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '0']"
"['599.77', '591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '1']"
"['591.11', '591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '0']"
"['591.8', '599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '1']"
"['599.1', '587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '1']"
"['587.56', '584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '1']"
"['584.29', '566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '0']"
"['566.76', '579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '0']"
"['579.23', '596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '1']"
"['596.02', '606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '0']"
"['606.34', '596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '0']"
"['596.2', '631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '0']"
"['631.09', '646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '0']"
"['646.47', '649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '0']"
"['649.16', '638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '0']"
"['638.62', '632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '0']"
"['632.62', '629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '0']"
"['629.67', '633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '1']"
"['633.77', '623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '1']"
"['623.46', '622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '0']"
"['622.52', '623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '0']"
"['623.51', '617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '1']"
"['617.73', '628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '0']"
"['628.09', '632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '0']"
"['632.6', '625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '1']"
"['625.94', '620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '1']"
"['620.97', '621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '0']"
"['621.6', '617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '1']"
"['617.79', '621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '0']"
"['621.45', '624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '0']"
"['624.57', '627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '0']"
"['627.44', '623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '0']"
"['623.25', '620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '0']"
"['620.22', '620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '1']"
"['620.65', '612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '0']"
"['612.94', '602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '0']"
"['602.84', '600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '1']"
"['600.16', '595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '1']"
"['595.1', '592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '1']"
"['592.2', '583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '0']"
"['583.73', '582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '0']"
"['582.82', '571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '500.74', '1']"
"['571', '578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '500.74', '507.97', '0']"
"['578.48', '594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '500.74', '507.97', '503.12', '1']"
"['594.19', '587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '500.74', '507.97', '503.12', '510.97', '0']"
"['587.64', '585.39', '587.23', '584.01', '583.18', '586.43', '590.94', '588.25', '589.48', '578.94', '555.19', '548.18', '515.44', '499.4', '510.15', '496.57', '465.59', '481.54', '504.05', '519.8', '512.16', '500.74', '507.97', '503.12', '510.97', '508.96', '1']"
