626.45, 629.08, 633.59, 
629.08, 633.59, 639.1, 
633.59, 639.1, 627.99, 
639.1, 627.99, 629.35, 
627.99, 629.35, 630.53, 
629.35, 630.53, 622.9, 
630.53, 622.9, 613.84, 
622.9, 613.84, 610.04, 
613.84, 610.04, 583.67, 
610.04, 583.67, 578.36, 
583.67, 578.36, 562.2, 
578.36, 562.2, 564.25, 
562.2, 564.25, 574.88, 
564.25, 574.88, 563.9, 
574.88, 563.9, 581.1, 
563.9, 581.1, 512.9, 
581.1, 512.9, 501.32, 
512.9, 501.32, 497.05, 
501.32, 497.05, 462.2, 
497.05, 462.2, 457.6, 
462.2, 457.6, 478.67, 
457.6, 478.67, 449.1, 
478.67, 449.1, 442.61, 
449.1, 442.61, 447.95, 
442.61, 447.95, 457.53, 
447.95, 457.53, 460.37, 
457.53, 460.37, 449.64, 
460.37, 449.64, 450.79, 
449.64, 450.79, 437.47, 
450.79, 437.47, 386.66, 
437.47, 386.66, 414.53, 
386.66, 414.53, 422.03, 
414.53, 422.03, 413.6, 
422.03, 413.6, 465.45, 
413.6, 465.45, 500.99, 
465.45, 500.99, 518.77, 
500.99, 518.77, 498.45, 
518.77, 498.45, 481.16, 
498.45, 481.16, 496.48, 
481.16, 496.48, 498.76, 
496.48, 498.76, 494.62, 
498.76, 494.62, 489.03, 
494.62, 489.03, 486.85, 
489.03, 486.85, 481.38, 
486.85, 481.38, 461.23, 
481.38, 461.23, 457.93, 
461.23, 457.93, 440.41, 
457.93, 440.41, 439.29, 
440.41, 439.29, 443.31, 
439.29, 443.31, 446.22, 
443.31, 446.22, 455.13, 
446.22, 455.13, 448.08, 
455.13, 448.08, 436.12, 
448.08, 436.12, 434.63, 
436.12, 434.63, 430.67, 
434.63, 430.67, 427.55, 
430.67, 427.55, 438.17, 
427.55, 438.17, 438.25, 
438.17, 438.25, 446.24, 
438.25, 446.24, 451.43, 
446.24, 451.43, 439.36, 
451.43, 439.36, 438.87, 
439.36, 438.87, 437.84, 
438.87, 437.84, 443.26, 
437.84, 443.26, 444.92, 
443.26, 444.92, 446.33, 
444.92, 446.33, 446.42, 
446.33, 446.42, 444.9, 
446.42, 444.9, 460.48, 
444.9, 460.48, 478.49, 
460.48, 478.49, 490.43, 
478.49, 490.43, 517.66, 
490.43, 517.66, 524.19, 
517.66, 524.19, 535.36, 
524.19, 535.36, 566.38, 
535.36, 566.38, 581.56, 
566.38, 581.56, 573.32, 
581.56, 573.32, 571.84, 
573.32, 571.84, 583.53, 
571.84, 583.53, 607.55, 
583.53, 607.55, 619.78, 
607.55, 619.78, 637.66, 
619.78, 637.66, 644.3, 
637.66, 644.3, 660.72, 
644.3, 660.72, 639.39, 
660.72, 639.39, 654.25, 
639.39, 654.25, 650.66, 
654.25, 650.66, 652.67, 
650.66, 652.67, 647.99, 
652.67, 647.99, 649.14, 
647.99, 649.14, 651.43, 
649.14, 651.43, 637.21, 
651.43, 637.21, 605.43, 
637.21, 605.43, 593.12, 
605.43, 593.12, 570.85, 
593.12, 570.85, 576.37, 
570.85, 576.37, 594.26, 
576.37, 594.26, 602.02, 
594.26, 602.02, 603.48, 
602.02, 603.48, 599.77, 
603.48, 599.77, 591.11, 
599.77, 591.11, 591.8, 
591.11, 591.8, 599.1, 
591.8, 599.1, 587.56, 
599.1, 587.56, 584.29, 
587.56, 584.29, 566.76, 
584.29, 566.76, 579.23, 
566.76, 579.23, 596.02, 
579.23, 596.02, 606.34, 
596.02, 606.34, 596.2, 
606.34, 596.2, 631.09, 
596.2, 631.09, 646.47, 
631.09, 646.47, 649.16, 
646.47, 649.16, 638.62, 
649.16, 638.62, 632.62, 
638.62, 632.62, 629.67, 
632.62, 629.67, 633.77, 
629.67, 633.77, 623.46, 
633.77, 623.46, 622.52, 
623.46, 622.52, 623.51, 
622.52, 623.51, 617.73, 
623.51, 617.73, 628.09, 
617.73, 628.09, 632.6, 
628.09, 632.6, 625.94, 
632.6, 625.94, 620.97, 
625.94, 620.97, 621.6, 
620.97, 621.6, 617.79, 
621.6, 617.79, 621.45, 
617.79, 621.45, 624.57, 
621.45, 624.57, 627.44, 
624.57, 627.44, 623.25, 
627.44, 623.25, 620.22, 
623.25, 620.22, 620.65, 
620.22, 620.65, 612.94, 
620.65, 612.94, 602.84, 
612.94, 602.84, 600.16, 
602.84, 600.16, 595.1, 
600.16, 595.1, 592.2, 
595.1, 592.2, 583.73, 
592.2, 583.73, 582.82, 
583.73, 582.82, 571, 
582.82, 571, 578.48, 
571, 578.48, 594.19, 
578.48, 594.19, 587.64, 
594.19, 587.64, 585.39, 
587.64, 585.39, 587.23, 
585.39, 587.23, 584.01, 
587.23, 584.01, 583.18, 
584.01, 583.18, 586.43, 
583.18, 586.43, 590.94, 
586.43, 590.94, 588.25, 
590.94, 588.25, 589.48, 
588.25, 589.48, 578.94, 
589.48, 578.94, 555.19, 
578.94, 555.19, 548.18, 
555.19, 548.18, 515.44, 
548.18, 515.44, 499.4, 
515.44, 499.4, 510.15, 
499.4, 510.15, 496.57, 
510.15, 496.57, 465.59, 
496.57, 465.59, 481.54, 
465.59, 481.54, 504.05, 
481.54, 504.05, 519.8, 
504.05, 519.8, 512.16, 
519.8, 512.16, 500.74, 
512.16, 500.74, 507.97, 
500.74, 507.97, 503.12, 
507.97, 503.12, 510.97, 
503.12, 510.97, 508.96, 
510.97, 508.96, 509.12, 
508.96, 509.12, 508.91, 
509.12, 508.91, 502.63, 
508.91, 502.63, 482.43, 
502.63, 482.43, 478.48, 
482.43, 478.48, 477.75, 
478.48, 477.75, 476.97, 
477.75, 476.97, 487.62, 
476.97, 487.62, 483.33, 
487.62, 483.33, 482.07, 
483.33, 482.07, 482.93, 
482.07, 482.93, 472.59, 
482.93, 472.59, 470.93, 
472.59, 470.93, 480.79, 
470.93, 480.79, 475.53, 
480.79, 475.53, 474.44, 
475.53, 474.44, 478.16, 
474.44, 478.16, 477.25, 
478.16, 477.25, 473.9, 
477.25, 473.9, 455.35, 
473.9, 455.35, 454.89, 
455.35, 454.89, 426.72, 
454.89, 426.72, 398.59, 
426.72, 398.59, 408.04, 
398.59, 408.04, 402.66, 
408.04, 402.66, 399.96, 
402.66, 399.96, 425.2, 
399.96, 425.2, 425.22, 
425.2, 425.22, 410.39, 
425.22, 410.39, 399.63, 
410.39, 399.63, 400.86, 
399.63, 400.86, 384.12, 
400.86, 384.12, 376.68, 
384.12, 376.68, 384.7, 
376.68, 384.7, 373.14, 
384.7, 373.14, 375.96, 
373.14, 375.96, 362.11, 
375.96, 362.11, 334.94, 
362.11, 334.94, 315.09, 
334.94, 315.09, 333.68, 
315.09, 333.68, 331, 
333.68, 331, 345.6, 
331, 345.6, 366.31, 
345.6, 366.31, 359.67, 
366.31, 359.67, 366.33, 
359.67, 366.33, 369.74, 
366.33, 369.74, 383.29, 
369.74, 383.29, 402.46, 
383.29, 402.46, 392.54, 
402.46, 392.54, 381.82, 
392.54, 381.82, 380.69, 
381.82, 380.69, 387.64, 
380.69, 387.64, 388.46, 
387.64, 388.46, 381.29, 
388.46, 381.29, 378.31, 
381.29, 378.31, 381.92, 
378.31, 381.92, 362.39, 
381.92, 362.39, 356.69, 
362.39, 356.69, 348.43, 
356.69, 348.43, 350.32, 
348.43, 350.32, 352.32, 
350.32, 352.32, 353.86, 
352.32, 353.86, 340.2, 
353.86, 340.2, 342.12, 
340.2, 342.12, 336.23, 
342.12, 336.23, 326.35, 
336.23, 326.35, 324.45, 
326.35, 324.45, 326.45, 
324.45, 326.45, 327.98, 
326.45, 327.98, 341.03, 
327.98, 341.03, 346.86, 
341.03, 346.86, 342.99, 
346.86, 342.99, 344.23, 
342.99, 344.23, 357.54, 
344.23, 357.54, 374.76, 
357.54, 374.76, 366.74, 
374.76, 366.74, 413.77, 
366.74, 413.77, 418.8, 
413.77, 418.8, 396.8, 
418.8, 396.8, 379.74, 
396.8, 379.74, 386.74, 
379.74, 386.74, 388.9, 
386.74, 388.9, 376.57, 
388.9, 376.57, 376.93, 
376.57, 376.93, 361.7, 
376.93, 361.7, 351.01, 
361.7, 351.01, 355.25, 
351.01, 355.25, 363.06, 
355.25, 363.06, 378.3, 
363.06, 378.3, 377.93, 
378.3, 377.93, 369.61, 
377.93, 369.61, 369.79, 
369.61, 369.79, 375.03, 
369.79, 375.03, 376.28, 
375.03, 376.28, 377.59, 
376.28, 377.59, 379.24, 
377.59, 379.24, 381.39, 
379.24, 381.39, 377.54, 
381.39, 377.54, 372.21, 
377.54, 372.21, 372.56, 
372.21, 372.56, 375.12, 
372.56, 375.12, 375.34, 
375.12, 375.34, 365.7, 
375.34, 365.7, 352.35, 
365.7, 352.35, 348.02, 
352.35, 348.02, 349.98, 
348.02, 349.98, 352.15, 
349.98, 352.15, 347.43, 
352.15, 347.43, 351.11, 
347.43, 351.11, 340.24, 
351.11, 340.24, 330.69, 
340.24, 330.69, 320.79, 
330.69, 320.79, 312.43, 
320.79, 312.43, 314.99, 
312.43, 314.99, 326.96, 
314.99, 326.96, 322.57, 
326.96, 322.57, 330.07, 
322.57, 330.07, 334.74, 
330.07, 334.74, 325.19, 
334.74, 325.19, 318.48, 
325.19, 318.48, 326.1, 
318.48, 326.1, 316.53, 
326.1, 316.53, 316.67, 
316.53, 316.67, 314.42, 
316.67, 314.42, 309.81, 
314.42, 309.81, 316.9, 
309.81, 316.9, 315.23, 
316.9, 315.23, 315.03, 
315.23, 315.03, 293.11, 
315.03, 293.11, 271.68, 
293.11, 271.68, 271.39, 
271.68, 271.39, 282.85, 
271.39, 282.85, 293.46, 
282.85, 293.46, 287.17, 
293.46, 287.17, 278.13, 
287.17, 278.13, 277.14, 
278.13, 277.14, 268.93, 
277.14, 268.93, 268.91, 
268.93, 268.91, 234.63, 
268.91, 234.63, 192.13, 
234.63, 192.13, 208.79, 
192.13, 208.79, 208.81, 
208.79, 208.81, 200.21, 
208.81, 200.21, 209.06, 
200.21, 209.06, 215.72, 
209.06, 215.72, 211.52, 
215.72, 211.52, 220, 
211.52, 220, 232.36, 
220, 232.36, 232.38, 
232.36, 232.38, 246.29, 
232.38, 246.29, 250.55, 
246.29, 250.55, 273.97, 
250.55, 273.97, 261.86, 
273.97, 261.86, 240.7, 
261.86, 240.7, 232.02, 
240.7, 232.02, 228.99, 
232.02, 228.99, 223.65, 
228.99, 223.65, 223.54, 
223.65, 223.54, 230.6, 
223.54, 230.6, 229.09, 
230.6, 229.09, 226.62, 
229.09, 226.62, 218.86, 
226.62, 218.86, 222.08, 
218.86, 222.08, 227.2, 
222.08, 227.2, 223.57, 
227.2, 223.57, 220.59, 
223.57, 220.59, 219.78, 
220.59, 219.78, 220.27, 
219.78, 220.27, 221.35, 
220.27, 221.35, 236.64, 
221.35, 236.64, 251.7, 
236.64, 251.7, 239.64, 
251.7, 239.64, 234.86, 
239.64, 234.86, 241.45, 
234.86, 241.45, 237.79, 
241.45, 237.79, 239.72, 
237.79, 239.72, 243, 
239.72, 243, 244.41, 
243, 244.41, 237.8, 
244.41, 237.8, 239.13, 
237.8, 239.13, 238.4, 
239.13, 238.4, 237.49, 
238.4, 237.49, 236.25, 
237.49, 236.25, 252.63, 
236.25, 252.63, 257.25, 
252.63, 257.25, 253.49, 
257.25, 253.49, 267.96, 
253.49, 267.96, 279.85, 
267.96, 279.85, 275.94, 
279.85, 275.94, 273.65, 
275.94, 273.65, 273.22, 
273.65, 273.22, 275.99, 
273.22, 275.99, 275.01, 
275.99, 275.01, 286.53, 
275.01, 286.53, 292.42, 
286.53, 292.42, 295.09, 
292.42, 295.09, 294.94, 
295.09, 294.94, 287.83, 
294.94, 287.83, 282.82, 
287.83, 282.82, 282.14, 
282.82, 282.14, 290.83, 
282.14, 290.83, 287.38, 
290.83, 287.38, 265.06, 
287.38, 265.06, 258.2, 
265.06, 258.2, 260.33, 
258.2, 260.33, 259.99, 
260.33, 259.99, 265.45, 
259.99, 265.45, 265.95, 
265.45, 265.95, 250.16, 
265.95, 250.16, 246.17, 
250.16, 246.17, 249.6, 
246.17, 249.6, 247.5, 
249.6, 247.5, 252.13, 
247.5, 252.13, 243.86, 
252.13, 243.86, 247.6, 
243.86, 247.6, 244.67, 
247.6, 244.67, 245.31, 
244.67, 245.31, 251.39, 
245.31, 251.39, 253.7, 
251.39, 253.7, 253.04, 
253.7, 253.04, 257.89, 
253.04, 257.89, 255.91, 
257.89, 255.91, 254.27, 
255.91, 254.27, 246.78, 
254.27, 246.78, 240.83, 
246.78, 240.83, 236.57, 
240.83, 236.57, 236.38, 
236.57, 236.38, 236.41, 
236.38, 236.41, 227.79, 
236.41, 227.79, 220.4, 
227.79, 220.4, 222.02, 
220.4, 222.02, 228.26, 
222.02, 228.26, 223.66, 
228.26, 223.66, 223.03, 
223.66, 223.03, 225.62, 
223.03, 225.62, 224.39, 
225.62, 224.39, 229.94, 
224.39, 229.94, 235.37, 
229.94, 235.37, 235.27, 
235.37, 235.27, 229.53, 
235.27, 229.53, 227.86, 
229.53, 227.86, 218.85, 
227.86, 218.85, 224.7, 
218.85, 224.7, 225.68, 
224.7, 225.68, 228.85, 
225.68, 228.85, 235.08, 
228.85, 235.08, 234.19, 
235.08, 234.19, 235.37, 
234.19, 235.37, 240.72, 
235.37, 240.72, 238.75, 
240.72, 238.75, 236.09, 
238.75, 236.09, 233.32, 
236.09, 233.32, 235.98, 
233.32, 235.98, 242.98, 
235.98, 242.98, 241.63, 
242.98, 241.63, 240.85, 
241.63, 240.85, 242.35, 
240.85, 242.35, 241.84, 
242.35, 241.84, 240.56, 
241.84, 240.56, 238.53, 
240.56, 238.53, 237.88, 
238.53, 237.88, 236.94, 
237.88, 236.94, 237.05, 
236.94, 237.05, 235.09, 
237.05, 235.09, 234.29, 
235.09, 234.29, 234.42, 
234.29, 234.42, 235.84, 
234.42, 235.84, 239.64, 
235.84, 239.64, 239.79, 
239.64, 239.79, 240.56, 
239.79, 240.56, 237.99, 
240.56, 237.99, 237.61, 
237.99, 237.61, 237.62, 
237.61, 237.62, 237.88, 
237.62, 237.88, 235.22, 
237.88, 235.22, 233.87, 
235.22, 233.87, 231.75, 
233.87, 231.75, 224.65, 
231.75, 224.65, 225.62, 
224.65, 225.62, 226.09, 
225.62, 226.09, 225.45, 
226.09, 225.45, 225.47, 
225.45, 225.47, 226.07, 
225.47, 226.07, 224.38, 
226.07, 224.38, 228.58, 
224.38, 228.58, 230.18, 
228.58, 230.18, 229.69, 
230.18, 229.69, 230.41, 
229.69, 230.41, 231.01, 
230.41, 231.01, 234.94, 
231.01, 234.94, 234.14, 
234.94, 234.14, 236.98, 
234.14, 236.98, 246.68, 
236.98, 246.68, 250.58, 
246.68, 250.58, 248.16, 
250.58, 248.16, 246.24, 
248.16, 246.24, 244.8, 
246.24, 244.8, 244.19, 
244.8, 244.19, 246.66, 
244.19, 246.66, 244.9, 
246.66, 244.9, 242.2, 
244.9, 242.2, 243.07, 
242.2, 243.07, 242.98, 
243.07, 242.98, 249, 
242.98, 249, 251.31, 
249, 251.31, 254.95, 
251.31, 254.95, 262.37, 
254.95, 262.37, 259, 
262.37, 259, 256.05, 
259, 256.05, 258.58, 
256.05, 258.58, 259.03, 
258.58, 259.03, 268.72, 
259.03, 268.72, 271.16, 
268.72, 271.16, 266.53, 
271.16, 266.53, 274.68, 
266.53, 274.68, 269.38, 
274.68, 269.38, 285.13, 
269.38, 285.13, 292.12, 
285.13, 292.12, 307.26, 
292.12, 307.26, 289.22, 
307.26, 289.22, 289.16, 
289.22, 289.16, 288.1, 
289.16, 288.1, 279.14, 
288.1, 279.14, 278.05, 
279.14, 278.05, 275.93, 
278.05, 275.93, 273.69, 
275.93, 273.69, 277.54, 
273.69, 277.54, 277.66, 
277.54, 277.66, 276.76, 
277.66, 276.76, 280.17, 
276.76, 280.17, 286.01, 
280.17, 286.01, 288.34, 
286.01, 288.34, 291.47, 
288.34, 291.47, 292.7, 
291.47, 292.7, 291.9, 
292.7, 291.9, 290.83, 
291.9, 290.83, 287.88, 
290.83, 287.88, 285.02, 
287.88, 285.02, 281.18, 
285.02, 281.18, 281.43, 
281.18, 281.43, 282.55, 
281.43, 282.55, 284.78, 
282.55, 284.78, 282.66, 
284.78, 282.66, 279.43, 
282.66, 279.43, 275.92, 
279.43, 275.92, 267.89, 
275.92, 267.89, 264.02, 
267.89, 264.02, 264.33, 
264.02, 264.33, 268.01, 
264.33, 268.01, 266.05, 
268.01, 266.05, 264.91, 
266.05, 264.91, 265.8, 
264.91, 265.8, 263.84, 
265.8, 263.84, 258.76, 
263.84, 258.76, 252.11, 
258.76, 252.11, 241.71, 
252.11, 241.71, 230.14, 
241.71, 230.14, 234.01, 
230.14, 234.01, 233.09, 
234.01, 233.09, 227.41, 
233.09, 227.41, 228.45, 
227.41, 228.45, 215.25, 
228.45, 215.25, 219.01, 
215.25, 219.01, 226.32, 
219.01, 226.32, 226.6, 
226.32, 226.6, 230.39, 
226.6, 230.39, 230.08, 
230.39, 230.08, 228.79, 
230.08, 228.79, 230.45, 
228.79, 230.45, 229.36, 
230.45, 229.36, 229.03, 
229.36, 229.03, 228.22, 
229.03, 228.22, 230.52, 
228.22, 230.52, 234.14, 
230.52, 234.14, 240.17, 
234.14, 240.17, 240.43, 
240.17, 240.43, 243.59, 
240.43, 243.59, 240.26, 
243.59, 240.26, 239.02, 
240.26, 239.02, 238.35, 
239.02, 238.35, 236.7, 
238.35, 236.7, 231.66, 
236.7, 231.66, 230.23, 
231.66, 230.23, 230.4, 
230.23, 230.4, 229.78, 
230.4, 229.78, 233.01, 
229.78, 233.01, 233.06, 
233.01, 233.06, 232.09, 
233.06, 232.09, 231.68, 
232.09, 231.68, 229.18, 
231.68, 229.18, 230.49, 
229.18, 230.49, 230.88, 
230.49, 230.88, 234.34, 
230.88, 234.34, 235.38, 
234.34, 235.38, 235.73, 
235.38, 235.73, 233.55, 
235.73, 233.55, 238.39, 
233.55, 238.39, 237.95, 
238.39, 237.95, 237.2, 
237.95, 237.2, 238.9, 
237.2, 238.9, 237.91, 
238.9, 237.91, 239.33, 
237.91, 239.33, 239.55, 
239.33, 239.55, 240.01, 
239.55, 240.01, 245.88, 
240.01, 245.88, 244.84, 
245.88, 244.84, 243.91, 
244.84, 243.91, 244.77, 
243.91, 244.77, 245.82, 
244.77, 245.82, 249.43, 
245.82, 249.43, 246.25, 
249.43, 246.25, 249.49, 
246.25, 249.49, 253.14, 
249.49, 253.14, 255.27, 
253.14, 255.27, 264.73, 
255.27, 264.73, 269.65, 
264.73, 269.65, 264.74, 
269.65, 264.74, 264.43, 
264.74, 264.43, 270.15, 
264.43, 270.15, 272.37, 
270.15, 272.37, 273.89, 
272.37, 273.89, 277.57, 
273.89, 277.57, 281.75, 
277.57, 281.75, 288.55, 
281.75, 288.55, 293.23, 
288.55, 293.23, 294.32, 
293.23, 294.32, 302.13, 
294.32, 302.13, 311.67, 
302.13, 311.67, 326.27, 
311.67, 326.27, 334.23, 
326.27, 334.23, 320.98, 
334.23, 320.98, 347.73, 
320.98, 347.73, 392.01, 
347.73, 392.01, 438.82, 
392.01, 438.82, 393.37, 
438.82, 393.37, 372.47, 
393.37, 372.47, 384.45, 
372.47, 384.45, 379.37, 
384.45, 379.37, 378.42, 
379.37, 378.42, 346.11, 
378.42, 346.11, 314.08, 
346.11, 314.08, 330.86, 
314.08, 330.86, 334.88, 
330.86, 334.88, 333.9, 
334.88, 333.9, 325.14, 
333.9, 325.14, 327.75, 
325.14, 327.75, 335.44, 
327.75, 335.44, 334.99, 
335.44, 334.99, 329.2, 
334.99, 329.2, 321.77, 
329.2, 321.77, 326.15, 
321.77, 326.15, 323.97, 
326.15, 323.97, 323.24, 
323.97, 323.24, 321.26, 
323.24, 321.26, 335.8, 
321.26, 335.8, 347.14, 
335.8, 347.14, 357.35, 
347.14, 357.35, 356.8, 
357.35, 356.8, 366.64, 
356.8, 366.64, 373.97, 
366.64, 373.97, 364.56, 
373.97, 364.56, 358.25, 
364.56, 358.25, 362.24, 
358.25, 362.24, 362.1, 
362.24, 362.1, 388.16, 
362.1, 388.16, 392.95, 
388.16, 392.95, 394.58, 
392.95, 394.58, 404.63, 
394.58, 404.63, 416.85, 
404.63, 416.85, 423.3, 
416.85, 423.3, 444.94, 
423.3, 444.94, 431.9, 
444.94, 431.9, 436.16, 
431.9, 436.16, 442.7, 
436.16, 442.7, 461.23, 
442.7, 461.23, 455.18, 
461.23, 455.18, 454.77, 
455.18, 454.77, 461.99, 
454.77, 461.99, 461.95, 
461.99, 461.95, 447.36, 
461.95, 447.36, 437.06, 
447.36, 437.06, 437.05, 
437.06, 437.05, 442.7, 
437.05, 442.7, 454.47, 
442.7, 454.47, 446.76, 
454.47, 446.76, 422.72, 
446.76, 422.72, 420.68, 
422.72, 420.68, 422.21, 
420.68, 422.21, 429.29, 
422.21, 429.29, 428.74, 
429.29, 428.74, 428.85, 
428.74, 428.85, 433.36, 
428.85, 433.36, 433.36, 
433.36, 433.36, 428.82, 
433.36, 428.82, 435.9, 
428.82, 435.9, 432.62, 
435.9, 432.62, 430.49, 
432.62, 430.49, 454.29, 
430.49, 454.29, 453.71, 
454.29, 453.71, 447.46, 
453.71, 447.46, 447.29, 
447.46, 447.29, 448.09, 
447.29, 448.09, 442.4, 
448.09, 442.4, 430.24, 
