897.54, 111.66666666666666, 1
946.85, 109.18518518518518, 0
873.03, 99.25925925925925, 1
894.43, 99.25925925925925, 0
881.59, 81.88888888888889, 0
859.13, 91.81481481481481, 0
808.14, 104.22222222222221, 0
706.87, 101.74074074074073, 0
623.38, 181.14814814814815, 0
562.33, 126.55555555555556, 1
694.1, 94.29629629629629, 0
626.2, 84.37037037037037, 0
624.07, 86.85185185185185, 1
629.45, 79.4074074074074, 1
663.41, 74.44444444444444, 1
669.09, 71.96296296296296, 1
702.13, 69.48148148148148, 1
760.84, 71.96296296296296, 0
734.62, 64.51851851851852, 0
725.49, 62.03703703703704, 1
742.42, 64.51851851851852, 1
757.71, 59.55555555555556, 1
760.91, 57.07407407407407, 1
771.3, 59.55555555555556, 1
811.47, 67.0, 1
819.23, 59.55555555555556, 1
864.65, 64.51851851851852, 1
957.35, 79.4074074074074, 0
939.27, 79.4074074074074, 0
842.64, 74.44444444444444, 1
843.84, 71.96296296296296, 0
842.98, 71.96296296296296, 1
888.05, 67.0, 1
897.51, 64.51851851851852, 0
857.75, 67.0, 0
845.5, 64.51851851851852, 0
834.26, 64.51851851851852, 1
866.23, 81.88888888888889, 0
845.19, 81.88888888888889, 0
817.63, 57.07407407407407, 1
837.4, 59.55555555555556, 1
855.48, 69.48148148148148, 1
874.82, 76.92592592592592, 0
870.64, 84.37037037037037, 0
853.58, 74.44444444444444, 0
833.93, 71.96296296296296, 0
805.12, 59.55555555555556, 1
854.89, 59.55555555555556, 1
887.98, 84.37037037037037, 0
787.18, 94.29629629629629, 1
825.6, 71.96296296296296, 0
821.93, 62.03703703703704, 1
822.31, 57.07407407407407, 1
827.55, 54.59259259259259, 1
846.43, 54.59259259259259, 0
831.2, 52.11111111111111, 0
809.57, 54.59259259259259, 1
841.51, 54.59259259259259, 0
815.39, 57.07407407407407, 0
785.62, 84.37037037037037, 0
715.76, 64.51851851851852, 0
680.58, 62.03703703703704, 1
687.89, 94.29629629629629, 0
673.81, 86.85185185185185, 0
662.36, 74.44444444444444, 0
653.72, 69.48148148148148, 0
614.82, 89.33333333333333, 1
659.26, 62.03703703703704, 0
648.36, 66.0394265232975, 0
608.54, 62.03703703703704, 1
624.95, 68.04062126642772, 0
614.93, 68.04062126642772, 1
622.34, 74.0442054958184, 0
562.62, 70.04181600955795, 1
568.16, 56.033452807646356, 1
600.64, 52.0310633213859, 0
594.46, 82.04898446833931, 0
547.14, 200.1194743130227, 0
529.19, 146.08721624850656, 1
581, 92.05495818399045, 0
579.03, 134.0800477897252, 0
567.93, 98.05854241338112, 0
565.62, 72.04301075268818, 0
557.3, 72.04301075268818, 1
662.28, 76.04540023894863, 1
665, 86.05137395459977, 0
655.51, 126.0752688172043, 1
658.71, 148.0884109916368, 0
627.36, 72.04301075268818, 0
616.06, 60.03584229390681, 1
637.04, 58.03464755077658, 0
626.45, 54.03225806451613, 1
629.08, 52.0310633213859, 1
633.59, 48.028673835125446, 1
639.1, 46.027479091995225, 0
627.99, 40.02389486260454, 1
629.35, 38.022700119474315, 1
630.53, 42.02508960573477, 0
622.9, 44.026284348865, 0
613.84, 44.026284348865, 0
610.04, 46.027479091995225, 0
583.67, 58.03464755077658, 0
578.36, 42.02508960573477, 0
562.2, 38.022700119474315, 1
564.25, 42.02508960573477, 1
574.88, 52.0310633213859, 0
563.9, 54.03225806451613, 1
581.1, 50.02986857825567, 0
512.9, 48.028673835125446, 0
501.32, 36.02150537634409, 0
497.05, 42.02508960573477, 0
462.2, 42.02508960573477, 0
457.6, 38.022700119474315, 1
478.67, 42.02508960573477, 0
449.1, 40.02389486260454, 0
442.61, 36.02150537634409, 1
447.95, 30.017921146953405, 1
457.53, 34.02031063321386, 1
460.37, 34.02031063321386, 0
449.64, 36.02150537634409, 1
450.79, 42.02508960573477, 0
437.47, 46.027479091995225, 0
386.66, 42.02508960573477, 1
414.53, 34.02031063321386, 1
422.03, 32.01911589008363, 0
413.6, 34.02031063321386, 1
465.45, 36.02150537634409, 1
500.99, 40.02389486260454, 1
518.77, 36.02150537634409, 0
498.45, 32.01911589008363, 0
481.16, 32.01911589008363, 1
496.48, 28.016726403823178, 1
498.76, 32.01911589008363, 0
494.62, 30.017921146953405, 0
489.03, 32.01911589008363, 0
486.85, 30.017921146953405, 0
481.38, 32.01911589008363, 0
461.23, 28.016726403823178, 0
457.93, 26.01553166069295, 0
440.41, 28.016726403823178, 0
439.29, 30.017921146953405, 1
443.31, 32.01911589008363, 1
446.22, 30.017921146953405, 1
455.13, 28.016726403823178, 0
448.08, 24.014336917562723, 0
436.12, 24.014336917562723, 0
434.63, 30.017921146953405, 0
430.67, 30.017921146953405, 0
427.55, 28.016726403823178, 1
438.17, 28.016726403823178, 1
438.25, 28.016726403823178, 1
446.24, 24.014336917562723, 1
451.43, 22.0131421744325, 0
439.36, 26.01553166069295, 0
438.87, 28.016726403823178, 0
437.84, 26.01553166069295, 1
443.26, 26.01553166069295, 1
444.92, 26.01553166069295, 1
446.33, 23.58741537236161, 1
446.42, 22.546794105933888, 0
444.9, 24.28116288331342, 1
460.48, 27.056152927120667, 1
478.49, 26.362405416168855, 1
490.43, 29.48426921545201, 1
517.66, 27.74990043807248, 1
524.19, 21.85304659498208, 1
535.36, 27.74990043807248, 1
566.38, 31.21863799283154, 1
581.56, 31.21863799283154, 0
573.32, 31.21863799283154, 0
571.84, 31.91238550378335, 1
583.53, 31.21863799283154, 1
607.55, 27.403026682596572, 1
619.78, 29.1373954599761, 1
637.66, 28.096774193548384, 1
644.3, 32.95300677021107, 1
660.72, 28.096774193548384, 0
639.39, 28.096774193548384, 1
654.25, 26.362405416168855, 0
650.66, 21.85304659498208, 1
652.67, 23.934289127837513, 0
647.99, 23.2405416168857, 1
649.14, 28.443647949024292, 1
651.43, 29.1373954599761, 0
637.21, 32.606133014735164, 0
605.43, 33.99362803663879, 0
593.12, 27.403026682596572, 0
570.85, 26.70927917164476, 1
576.37, 28.790521704500197, 1
594.26, 29.48426921545201, 1
602.02, 28.096774193548384, 1
603.48, 26.70927917164476, 0
599.77, 25.668657905217042, 0
591.11, 21.85304659498208, 1
591.8, 22.199920350457983, 1
599.1, 23.2405416168857, 0
587.56, 21.159299084030266, 0
584.29, 22.893667861409796, 0
566.76, 21.159299084030266, 1
579.23, 27.403026682596572, 1
596.02, 23.934289127837513, 1
606.34, 20.812425328554358, 0
596.2, 26.01553166069295, 1
631.09, 28.790521704500197, 1
646.47, 27.74990043807248, 1
649.16, 24.97491039426523, 0
638.62, 24.28116288331342, 0
632.62, 21.159299084030266, 0
629.67, 24.628036638789325, 1
633.77, 27.056152927120667, 0
623.46, 23.58741537236161, 0
622.52, 21.85304659498208, 1
623.51, 24.28116288331342, 0
617.73, 26.01553166069295, 1
628.09, 22.893667861409796, 1
632.6, 19.424930306650737, 0
625.94, 22.546794105933888, 0
620.97, 23.934289127837513, 1
621.6, 29.1373954599761, 0
617.79, 25.668657905217042, 1
621.45, 26.362405416168855, 1
624.57, 26.362405416168855, 1
627.44, 22.546794105933888, 0
623.25, 22.199920350457983, 0
620.22, 24.28116288331342, 1
620.65, 23.934289127837513, 0
612.94, 23.934289127837513, 0
602.84, 21.159299084030266, 0
600.16, 21.159299084030266, 0
595.1, 21.159299084030266, 0
592.2, 23.58741537236161, 0
583.73, 24.28116288331342, 0
582.82, 24.97491039426523, 0
571, 22.893667861409796, 1
578.48, 22.546794105933888, 1
594.19, 21.85304659498208, 0
587.64, 21.159299084030266, 0
585.39, 21.50617283950617, 1
587.23, 24.28116288331342, 0
584.01, 28.443647949024292, 0
583.18, 24.628036638789325, 1
586.43, 21.159299084030266, 1
590.94, 21.85304659498208, 0
588.25, 21.85304659498208, 1
589.48, 24.628036638789325, 0
578.94, 24.97491039426523, 0
555.19, 34.6873755475906, 0
548.18, 28.096774193548384, 0
515.44, 26.552995391705068, 0
499.4, 27.170506912442395, 1
510.15, 22.23041474654378, 0
496.57, 27.47926267281106, 0
465.59, 26.861751152073733, 1
481.54, 25.00921658986175, 1
504.05, 23.15668202764977, 1
519.8, 23.774193548387096, 0
512.16, 20.06912442396313, 0
500.74, 19.142857142857142, 1
507.97, 17.599078341013826, 0
503.12, 22.53917050691244, 1
510.97, 20.377880184331797, 0
508.96, 19.76036866359447, 1
509.12, 20.68663594470046, 0
508.91, 18.216589861751153, 0
502.63, 21.921658986175114, 0
482.43, 25.93548387096774, 0
478.48, 24.08294930875576, 0
477.75, 23.465437788018434, 0
476.97, 22.847926267281107, 1
487.62, 22.847926267281107, 0
483.33, 21.921658986175114, 0
482.07, 18.83410138248848, 1
482.93, 21.612903225806452, 0
472.59, 25.62672811059908, 0
470.93, 28.714285714285715, 1
480.79, 30.87557603686636, 0
475.53, 24.08294930875576, 0
474.44, 18.83410138248848, 1
478.16, 20.995391705069125, 0
477.25, 22.847926267281107, 0
473.9, 20.377880184331797, 0
455.35, 21.921658986175114, 0
454.89, 24.08294930875576, 0
426.72, 25.317972350230413, 0
398.59, 21.304147465437786, 1
408.04, 20.06912442396313, 0
402.66, 21.304147465437786, 0
399.96, 27.47926267281106, 1
425.2, 25.93548387096774, 1
425.22, 22.23041474654378, 0
410.39, 21.304147465437786, 0
399.63, 19.76036866359447, 1
400.86, 20.995391705069125, 0
384.12, 23.465437788018434, 0
376.68, 23.465437788018434, 1
384.7, 22.53917050691244, 0
373.14, 22.23041474654378, 1
375.96, 22.23041474654378, 0
362.11, 24.08294930875576, 0
334.94, 29.023041474654377, 0
315.09, 29.949308755760367, 1
333.68, 27.788018433179722, 0
331, 27.170506912442395, 1
345.6, 25.93548387096774, 1
366.31, 22.847926267281107, 0
359.67, 22.23041474654378, 1
366.33, 19.451612903225808, 1
369.74, 21.612903225806452, 1
383.29, 24.391705069124423, 1
402.46, 22.23041474654378, 0
392.54, 21.304147465437786, 0
381.82, 21.921658986175114, 0
380.69, 20.06912442396313, 1
387.64, 19.142857142857142, 1
388.46, 19.451612903225808, 0
381.29, 20.995391705069125, 0
378.31, 19.142857142857142, 1
381.92, 20.06912442396313, 0
362.39, 19.451612903225808, 0
356.69, 19.451612903225808, 0
348.43, 19.451612903225808, 1
350.32, 20.377880184331797, 1
352.32, 20.68663594470046, 1
353.86, 20.06912442396313, 0
340.2, 20.377880184331797, 1
342.12, 17.599078341013826, 0
336.23, 18.216589861751153, 0
326.35, 19.142857142857142, 0
324.45, 19.76036866359447, 1
326.45, 19.142857142857142, 1
327.98, 19.76036866359447, 1
341.03, 23.465437788018434, 1
346.86, 23.465437788018434, 0
342.99, 19.451612903225808, 1
344.23, 20.68663594470046, 1
357.54, 23.465437788018434, 1
374.76, 22.53917050691244, 0
366.74, 25.62672811059908, 1
413.77, 26.076319831837658, 1
418.8, 22.929177783167596, 0
396.8, 21.130810898213277, 0
379.74, 20.681219176974693, 1
386.74, 22.929177783167596, 1
388.9, 22.029994340690436, 0
376.57, 19.782035734497533, 1
376.93, 20.231627455736113, 0
361.7, 19.782035734497533, 0
351.01, 18.882852292020374, 1
355.25, 18.882852292020374, 1
363.06, 20.231627455736113, 1
378.3, 19.782035734497533, 0
377.93, 19.782035734497533, 0
369.61, 18.433260570781794, 1
369.79, 18.882852292020374, 1
375.03, 17.08448540706605, 1
376.28, 17.983668849543214, 1
377.59, 19.332444013258954, 1
379.24, 21.130810898213277, 1
381.39, 19.782035734497533, 0
377.54, 19.782035734497533, 0
372.21, 19.332444013258954, 1
372.56, 17.983668849543214, 1
375.12, 19.332444013258954, 1
375.34, 22.029994340690436, 0
365.7, 18.882852292020374, 0
352.35, 20.681219176974693, 0
348.02, 28.32427843803056, 1
349.98, 25.62672811059908, 1
352.15, 20.231627455736113, 0
347.43, 21.130810898213277, 1
351.11, 20.681219176974693, 0
340.24, 23.378769504406176, 0
330.69, 23.378769504406176, 0
320.79, 23.828361225644755, 0
312.43, 22.029994340690436, 1
314.99, 19.332444013258954, 1
326.96, 21.130810898213277, 0
322.57, 20.231627455736113, 1
330.07, 21.130810898213277, 1
334.74, 19.782035734497533, 0
325.19, 19.332444013258954, 0
318.48, 22.929177783167596, 1
326.1, 44.95917212385803, 0
316.53, 19.782035734497533, 1
316.67, 19.782035734497533, 0
314.42, 19.782035734497533, 0
309.81, 19.332444013258954, 1
316.9, 17.983668849543214, 0
315.23, 21.580402619451856, 0
315.03, 21.580402619451856, 0
293.11, 26.525911553076238, 0
271.68, 25.1771363893605, 0
271.39, 28.32427843803056, 1
282.85, 22.479586061929016, 1
293.46, 22.029994340690436, 0
287.17, 22.029994340690436, 0
278.13, 21.580402619451856, 0
277.14, 20.231627455736113, 0
268.93, 20.231627455736113, 0
268.91, 26.525911553076238, 0
234.63, 36.86652114156359, 0
192.13, 33.719379092893526, 1
208.79, 28.32427843803056, 1
208.81, 22.479586061929016, 0
200.21, 22.029994340690436, 1
209.06, 20.231627455736113, 1
215.72, 22.029994340690436, 0
211.52, 23.378769504406176, 1
220, 21.580402619451856, 1
232.36, 22.929177783167596, 1
232.38, 19.782035734497533, 1
246.29, 21.130810898213277, 1
250.55, 30.572237044223463, 1
273.97, 25.62672811059908, 0
261.86, 24.27795294688334, 0
240.7, 22.029994340690436, 0
232.02, 19.782035734497533, 0
228.99, 19.332444013258954, 0
223.65, 19.332444013258954, 0
223.54, 19.782035734497533, 1
230.6, 22.479586061929016, 0
229.09, 19.782035734497533, 0
226.62, 22.029994340690436, 0
218.86, 20.681219176974693, 1
222.08, 23.378769504406176, 1
227.2, 23.378769504406176, 0
223.57, 23.828361225644755, 0
220.59, 24.27795294688334, 0
219.78, 22.518680994210634, 1
220.27, 20.75940904153793, 1
221.35, 21.81497221314155, 1
236.64, 20.055700260468846, 1
251.7, 21.11126343207247, 0
239.64, 21.81497221314155, 0
234.86, 22.166826603676093, 1
241.45, 22.166826603676093, 0
237.79, 22.166826603676093, 1
239.72, 35.18543905345412, 1
243, 22.518680994210634, 1
244.41, 22.518680994210634, 0
237.8, 21.11126343207247, 1
239.13, 20.75940904153793, 0
238.4, 20.75940904153793, 0
237.49, 20.407554651003387, 0
236.25, 19.351991479399764, 1
252.63, 17.9445739172616, 1
257.25, 19.351991479399764, 0
253.49, 19.703845869934305, 1
267.96, 22.166826603676093, 1
279.85, 20.407554651003387, 0
275.94, 22.870535384745175, 0
273.65, 25.685370509021503, 0
273.22, 24.98166172795242, 1
275.99, 23.574244165814257, 0
275.01, 23.222389775279716, 1
286.53, 23.926098556348798, 1
292.42, 22.518680994210634, 1
295.09, 21.81497221314155, 0
294.94, 22.166826603676093, 0
287.83, 21.46311782260701, 0
282.82, 20.407554651003387, 0
282.14, 21.46311782260701, 1
290.83, 20.407554651003387, 0
287.38, 23.574244165814257, 0
265.06, 22.870535384745175, 0
258.2, 21.81497221314155, 1
260.33, 19.351991479399764, 0
259.99, 19.351991479399764, 1
265.45, 20.055700260468846, 1
265.95, 20.75940904153793, 0
250.16, 23.222389775279716, 0
246.17, 19.703845869934305, 1
249.6, 19.000137088865223, 0
247.5, 16.537156355123432, 1
252.13, 18.29642830779614, 0
243.86, 21.46311782260701, 1
247.6, 22.166826603676093, 0
244.67, 19.000137088865223, 1
245.31, 20.407554651003387, 1
251.39, 20.055700260468846, 1
253.7, 18.648282698330682, 0
253.04, 18.29642830779614, 1
257.89, 19.703845869934305, 0
255.91, 19.703845869934305, 0
254.27, 20.055700260468846, 0
246.78, 19.703845869934305, 0
240.83, 18.648282698330682, 0
236.57, 17.9445739172616, 0
236.38, 15.833447574054352, 1
236.41, 20.055700260468846, 0
227.79, 20.75940904153793, 0
220.4, 18.29642830779614, 1
222.02, 18.648282698330682, 1
228.26, 17.59271952672706, 0
223.66, 16.889010745657977, 0
223.03, 17.9445739172616, 1
225.62, 17.9445739172616, 0
224.39, 19.000137088865223, 1
229.94, 20.407554651003387, 1
235.37, 19.000137088865223, 0
235.27, 19.000137088865223, 0
229.53, 16.537156355123432, 0
227.86, 18.648282698330682, 0
218.85, 18.648282698330682, 1
224.7, 18.29642830779614, 1
225.68, 18.29642830779614, 1
228.85, 20.055700260468846, 1
235.08, 18.29642830779614, 0
234.19, 15.481593183519811, 1
235.37, 16.889010745657977, 1
240.72, 16.889010745657977, 0
238.75, 17.240865136192518, 0
236.09, 17.240865136192518, 0
233.32, 17.240865136192518, 1
235.98, 18.648282698330682, 1
242.98, 15.12973879298527, 0
241.63, 16.537156355123432, 0
240.85, 18.29642830779614, 1
242.35, 18.29642830779614, 0
241.84, 18.29642830779614, 0
240.56, 21.28360027641592, 0
238.53, 18.29642830779614, 0
237.88, 18.669824803873613, 0
236.94, 18.29642830779614, 1
237.05, 18.669824803873613, 0
235.09, 21.28360027641592, 0
234.29, 20.91020378033845, 1
234.42, 19.416617796028557, 1
235.84, 18.669824803873613, 1
239.64, 17.92303181171867, 1
239.79, 19.416617796028557, 1
240.56, 17.92303181171867, 0
237.99, 18.29642830779614, 0
237.61, 19.043221299951085, 1
237.62, 18.669824803873613, 1
237.88, 19.416617796028557, 0
235.22, 23.15058275680328, 0
233.87, 20.536807284260973, 0
231.75, 19.043221299951085, 0
224.65, 19.416617796028557, 1
225.62, 17.92303181171867, 1
226.09, 18.669824803873613, 0
225.45, 16.42944582740878, 1
225.47, 17.176238819563725, 1
226.07, 17.549635315641197, 0
224.38, 16.05604933133131, 1
228.58, 18.669824803873613, 1
230.18, 19.043221299951085, 0
229.69, 17.92303181171867, 1
230.41, 16.802842323486253, 1
231.01, 15.309256339176363, 1
234.94, 16.802842323486253, 0
234.14, 17.92303181171867, 1
236.98, 19.043221299951085, 1
246.68, 19.79001429210603, 1
250.58, 37.339649607747226, 0
248.16, 22.403789764648337, 0
246.24, 20.536807284260973, 0
244.8, 18.29642830779614, 0
244.19, 19.79001429210603, 1
246.66, 17.92303181171867, 0
244.9, 17.176238819563725, 0
242.2, 21.656996772493393, 1
243.07, 15.682652835253835, 0
242.98, 19.79001429210603, 1
249, 19.043221299951085, 1
251.31, 23.15058275680328, 1
254.95, 27.257944213655477, 1
262.37, 25.01756523719064, 0
259, 22.403789764648337, 0
256.05, 21.656996772493393, 1
258.58, 22.77718626072581, 1
259.03, 24.64416874111317, 1
268.72, 26.137754725423058, 1
271.16, 23.897375748958225, 0
266.53, 24.64416874111317, 1
274.68, 23.15058275680328, 0
269.38, 23.897375748958225, 1
285.13, 23.897375748958225, 1
292.12, 27.257944213655477, 1
307.26, 25.01756523719064, 0
289.22, 22.77718626072581, 0
289.16, 22.403789764648337, 0
288.1, 23.523979252880753, 0
279.14, 18.669824803873613, 0
278.05, 20.91020378033845, 0
275.93, 21.28360027641592, 0
273.69, 20.91020378033845, 1
277.54, 19.79001429210603, 1
277.66, 20.1634107881835, 0
276.76, 19.416617796028557, 1
280.17, 20.1634107881835, 1
286.01, 20.91020378033845, 1
288.34, 22.030393268570865, 1
291.47, 22.403789764648337, 1
292.7, 20.91020378033845, 0
291.9, 20.536807284260973, 0
290.83, 20.1634107881835, 0
287.88, 19.043221299951085, 0
285.02, 30.991909174430198, 0
281.18, 25.390961733268114, 1
281.43, 22.77718626072581, 1
282.55, 22.403789764648337, 1
284.78, 20.91020378033845, 0
282.66, 19.79001429210603, 0
279.43, 20.1634107881835, 0
275.92, 19.79001429210603, 0
267.89, 19.043221299951085, 0
264.02, 17.955037225668168, 1
264.33, 18.499129262809625, 1
268.01, 19.587313337092546, 0
266.05, 19.587313337092546, 0
264.91, 18.499129262809625, 1
265.8, 17.410945188526707, 0
263.84, 19.587313337092546, 0
258.76, 19.043221299951085, 0
252.11, 22.851865559941302, 0
241.71, 27.74869389421444, 0
230.14, 22.851865559941302, 1
234.01, 22.851865559941302, 0
233.09, 21.219589448516924, 0
227.41, 21.219589448516924, 1
228.45, 26.11641778279006, 0
215.25, 25.02823370850714, 1
219.01, 22.30777352279984, 1
226.32, 20.675497411375463, 1
226.6, 20.131405374234006, 1
230.39, 19.043221299951085, 0
230.08, 20.131405374234006, 0
228.79, 18.499129262809625, 1
230.45, 20.131405374234006, 0
229.36, 18.499129262809625, 0
229.03, 18.499129262809625, 0
228.22, 16.866853151385246, 1
230.52, 16.866853151385246, 1
234.14, 17.410945188526707, 1
240.17, 18.499129262809625, 1
240.43, 19.043221299951085, 1
243.59, 19.043221299951085, 0
240.26, 17.955037225668168, 0
239.02, 19.587313337092546, 0
238.35, 18.499129262809625, 0
236.7, 17.410945188526707, 0
231.66, 19.043221299951085, 0
230.23, 18.499129262809625, 1
230.4, 19.043221299951085, 0
229.78, 19.587313337092546, 1
233.01, 20.675497411375463, 1
233.06, 19.043221299951085, 0
232.09, 17.410945188526707, 0
231.68, 17.955037225668168, 0
229.18, 20.675497411375463, 1
230.49, 20.675497411375463, 1
230.88, 19.043221299951085, 1
234.34, 17.955037225668168, 1
235.38, 17.955037225668168, 1
235.73, 18.499129262809625, 0
233.55, 17.955037225668168, 1
238.39, 19.043221299951085, 0
237.95, 19.587313337092546, 0
237.2, 17.410945188526707, 1
238.9, 17.955037225668168, 0
237.91, 16.32276111424379, 1
239.33, 16.866853151385246, 1
239.55, 19.043221299951085, 1
240.01, 20.131405374234006, 1
245.88, 19.043221299951085, 0
244.84, 17.955037225668168, 0
243.91, 17.410945188526707, 1
244.77, 18.499129262809625, 1
245.82, 16.866853151385246, 1
249.43, 19.043221299951085, 0
246.25, 19.043221299951085, 1
249.49, 18.499129262809625, 1
253.14, 19.043221299951085, 1
255.27, 19.587313337092546, 1
264.73, 19.587313337092546, 1
269.65, 18.499129262809625, 0
264.74, 17.955037225668168, 0
264.43, 20.131405374234006, 1
270.15, 20.675497411375463, 1
272.37, 22.30777352279984, 1
273.89, 21.219589448516924, 1
277.57, 19.043221299951085, 1
281.75, 22.30777352279984, 1
288.55, 21.219589448516924, 1
293.23, 22.851865559941302, 1
294.32, 23.940049634224223, 1
302.13, 25.02823370850714, 1
311.67, 26.66050981993152, 1
326.27, 23.395957597082763, 1
334.23, 26.11641778279006, 0
320.98, 29.92506204278028, 1
347.73, 42.98327093417531, 1
392.01, 54.40920371414596, 1
438.82, 46.791915194165526, 0
393.37, 36.454166488477796, 0
372.47, 28.836877968497358, 1
384.45, 26.914419437264204, 0
379.37, 30.118516989319467, 0
378.42, 30.118516989319467, 0
346.11, 29.477697478908414, 0
314.08, 25.6327804164421, 1
330.86, 25.6327804164421, 1
334.88, 21.14704384356473, 0
333.9, 21.14704384356473, 0
325.14, 23.71032188520894, 1
327.75, 23.71032188520894, 1
335.44, 23.06950237479789, 0
334.99, 24.351141395619994, 0
329.2, 24.351141395619994, 0
321.77, 23.06950237479789, 1
326.15, 21.787863353975784, 0
323.97, 23.71032188520894, 0
323.24, 22.428682864386836, 0
321.26, 23.71032188520894, 1
335.8, 24.991960906031046, 1
347.14, 21.787863353975784, 1
357.35, 21.14704384356473, 0
356.8, 21.787863353975784, 1
366.64, 23.71032188520894, 1
373.97, 22.428682864386836, 0
364.56, 22.428682864386836, 0
358.25, 21.787863353975784, 1
362.24, 20.50622433315368, 0
362.1, 23.06950237479789, 1
388.16, 24.351141395619994, 1
392.95, 24.351141395619994, 1
394.58, 28.83687796849736, 1
404.63, 64.08195104110524, 1
416.85, 41.653268176718406, 1
423.3, 32.04097552055262, 1
444.94, 29.477697478908414, 0
431.9, 26.914419437264204, 1
436.16, 26.914419437264204, 1
442.7, 28.83687796849736, 1
461.23, 28.19605845808631, 0
455.18, 27.555238947675257, 0
454.77, 26.27359992685315, 1
461.99, 24.991960906031046, 0
461.95, 24.991960906031046, 0
447.36, 24.991960906031046, 0
437.06, 23.71032188520894, 0
437.05, 24.991960906031046, 1
442.7, 25.6327804164421, 1
454.47, 24.351141395619994, 0
446.76, 24.991960906031046, 0
422.72, 25.6327804164421, 0
420.68, 25.6327804164421, 1
422.21, 25.6327804164421, 1
429.29, 24.991960906031046, 0
428.74, 21.787863353975784, 1
428.85, 20.50622433315368, 1
433.36, 21.787863353975784, 0
433.36, 23.71032188520894, 0
428.82, 24.991960906031046, 1
435.9, 23.71032188520894, 0
432.62, 23.06950237479789, 0
430.49, 26.914419437264204, 1
454.29, 27.555238947675257, 0
453.71, 23.71032188520894, 0
447.46, 22.428682864386836, 0
447.29, 23.71032188520894, 1
448.09, 23.71032188520894, 0
442.4, 23.71032188520894, 0
430.24, 23.71032188520894, 0
416.78, 33.322614541374726, 0
380.95, 34.60425356219683, 1
381.85, 30.118516989319467, 1
383.97, 28.83687796849736, 1
384.97, 26.27359992685315, 0
384.51, 28.83687796849736, 1
409.94, 27.555238947675257, 0
406.89, 25.6327804164421, 0
386.5, 24.351141395619994, 1
391.01, 23.06950237479789, 1
400.44, 23.71032188520894, 0
393.52, 23.06950237479789, 1
393.96, 23.71032188520894, 0
392.71, 23.71032188520894, 0
381.27, 22.428682864386836, 0
378.36, 21.14704384356473, 1
378.5, 20.50622433315368, 0
374.88, 21.787863353975784, 0
373.13, 22.428682864386836, 1
374.48, 23.06950237479789, 0
373.58, 22.428682864386836, 1
386.49, 21.14704384356473, 0
384.98, 22.65754697524793, 0
377.2, 22.65754697524793, 0
376.51, 20.391792277723134, 0
374.29, 22.65754697524793, 1
375.99, 24.168050106931123, 1
380.99, 23.412798541089526, 0
379.23, 22.65754697524793, 1
385.62, 21.90229540940633, 1
394.46, 24.168050106931123, 1
