129.74, 129.84, 127.69, 111.32, 122.84, 126.11, 124.17, 125.45, 124.77, 127.2, 15, 14, 33, 54, 35, 25, 22, 24, 23, 20, 1
129.84, 127.69, 111.32, 122.84, 126.11, 124.17, 125.45, 124.77, 127.2, 127.89, 14, 33, 54, 35, 25, 22, 24, 23, 20, 18, 1
127.69, 111.32, 122.84, 126.11, 124.17, 125.45, 124.77, 127.2, 127.89, 129.28, 33, 54, 35, 25, 22, 24, 23, 20, 18, 16, 1
111.32, 122.84, 126.11, 124.17, 125.45, 124.77, 127.2, 127.89, 129.28, 133.07, 54, 35, 25, 22, 24, 23, 20, 18, 16, 15, 0
122.84, 126.11, 124.17, 125.45, 124.77, 127.2, 127.89, 129.28, 133.07, 132.18, 35, 25, 22, 24, 23, 20, 18, 16, 15, 14, 1
126.11, 124.17, 125.45, 124.77, 127.2, 127.89, 129.28, 133.07, 132.18, 135.38, 25, 22, 24, 23, 20, 18, 16, 15, 14, 17, 1
124.17, 125.45, 124.77, 127.2, 127.89, 129.28, 133.07, 132.18, 135.38, 138.33, 22, 24, 23, 20, 18, 16, 15, 14, 17, 18, 1
125.45, 124.77, 127.2, 127.89, 129.28, 133.07, 132.18, 135.38, 138.33, 141.6, 24, 23, 20, 18, 16, 15, 14, 17, 18, 21, 1
124.77, 127.2, 127.89, 129.28, 133.07, 132.18, 135.38, 138.33, 141.6, 146.54, 23, 20, 18, 16, 15, 14, 17, 18, 21, 19, 1
127.2, 127.89, 129.28, 133.07, 132.18, 135.38, 138.33, 141.6, 146.54, 148.02, 20, 18, 16, 15, 14, 17, 18, 21, 19, 18, 1
127.89, 129.28, 133.07, 132.18, 135.38, 138.33, 141.6, 146.54, 148.02, 158.35, 18, 16, 15, 14, 17, 18, 21, 19, 18, 20, 1
129.28, 133.07, 132.18, 135.38, 138.33, 141.6, 146.54, 148.02, 158.35, 167.51, 16, 15, 14, 17, 18, 21, 19, 18, 20, 18, 1
133.07, 132.18, 135.38, 138.33, 141.6, 146.54, 148.02, 158.35, 167.51, 171.37, 15, 14, 17, 18, 21, 19, 18, 20, 18, 20, 1
132.18, 135.38, 138.33, 141.6, 146.54, 148.02, 158.35, 167.51, 171.37, 183.73, 14, 17, 18, 21, 19, 18, 20, 18, 20, 24, 1
135.38, 138.33, 141.6, 146.54, 148.02, 158.35, 167.51, 171.37, 183.73, 195.52, 17, 18, 21, 19, 18, 20, 18, 20, 24, 25, 1
138.33, 141.6, 146.54, 148.02, 158.35, 167.51, 171.37, 183.73, 195.52, 199.84, 18, 21, 19, 18, 20, 18, 20, 24, 25, 24, 0
141.6, 146.54, 148.02, 158.35, 167.51, 171.37, 183.73, 195.52, 199.84, 185.46, 21, 19, 18, 20, 18, 20, 24, 25, 24, 24, 0
146.54, 148.02, 158.35, 167.51, 171.37, 183.73, 195.52, 199.84, 185.46, 177.58, 19, 18, 20, 18, 20, 24, 25, 24, 24, 28, 1
148.02, 158.35, 167.51, 171.37, 183.73, 195.52, 199.84, 185.46, 177.58, 186.44, 18, 20, 18, 20, 24, 25, 24, 24, 28, 26, 1
158.35, 167.51, 171.37, 183.73, 195.52, 199.84, 185.46, 177.58, 186.44, 188.72, 20, 18, 20, 24, 25, 24, 24, 28, 26, 29, 1
167.51, 171.37, 183.73, 195.52, 199.84, 185.46, 177.58, 186.44, 188.72, 195.37, 18, 20, 24, 25, 24, 24, 28, 26, 29, 63, 1
171.37, 183.73, 195.52, 199.84, 185.46, 177.58, 186.44, 188.72, 195.37, 201.5, 20, 24, 25, 24, 24, 28, 26, 29, 63, 100, 0
183.73, 195.52, 199.84, 185.46, 177.58, 186.44, 188.72, 195.37, 201.5, 198.65, 24, 25, 24, 24, 28, 26, 29, 63, 100, 68, 1
195.52, 199.84, 185.46, 177.58, 186.44, 188.72, 195.37, 201.5, 198.65, 205.55, 25, 24, 24, 28, 26, 29, 63, 100, 68, 51, 0
199.84, 185.46, 177.58, 186.44, 188.72, 195.37, 201.5, 198.65, 205.55, 203.25, 24, 24, 28, 26, 29, 63, 100, 68, 51, 41, 1
185.46, 177.58, 186.44, 188.72, 195.37, 201.5, 198.65, 205.55, 203.25, 204.16, 24, 28, 26, 29, 63, 100, 68, 51, 41, 37, 1
177.58, 186.44, 188.72, 195.37, 201.5, 198.65, 205.55, 203.25, 204.16, 212.03, 28, 26, 29, 63, 100, 68, 51, 41, 37, 44, 1
186.44, 188.72, 195.37, 201.5, 198.65, 205.55, 203.25, 204.16, 212.03, 227.65, 26, 29, 63, 100, 68, 51, 41, 37, 44, 47, 1
188.72, 195.37, 201.5, 198.65, 205.55, 203.25, 204.16, 212.03, 227.65, 260.9, 29, 63, 100, 68, 51, 41, 37, 44, 47, 53, 1
195.37, 201.5, 198.65, 205.55, 203.25, 204.16, 212.03, 227.65, 260.9, 267.87, 63, 100, 68, 51, 41, 37, 44, 47, 53, 65, 1
201.5, 198.65, 205.55, 203.25, 204.16, 212.03, 227.65, 260.9, 267.87, 294.77, 100, 68, 51, 41, 37, 44, 47, 53, 65, 64, 1
198.65, 205.55, 203.25, 204.16, 212.03, 227.65, 260.9, 267.87, 294.77, 333.74, 68, 51, 41, 37, 44, 47, 53, 65, 64, 65, 1
205.55, 203.25, 204.16, 212.03, 227.65, 260.9, 267.87, 294.77, 333.74, 338.13, 51, 41, 37, 44, 47, 53, 65, 64, 65, 58, 0
203.25, 204.16, 212.03, 227.65, 260.9, 267.87, 294.77, 333.74, 338.13, 335.45, 41, 37, 44, 47, 53, 65, 64, 65, 58, 49, 1
204.16, 212.03, 227.65, 260.9, 267.87, 294.77, 333.74, 338.13, 335.45, 340.03, 37, 44, 47, 53, 65, 64, 65, 58, 49, 52, 1
212.03, 227.65, 260.9, 267.87, 294.77, 333.74, 338.13, 335.45, 340.03, 358.66, 44, 47, 53, 65, 64, 65, 58, 49, 52, 61, 1
227.65, 260.9, 267.87, 294.77, 333.74, 338.13, 335.45, 340.03, 358.66, 406.2, 47, 53, 65, 64, 65, 58, 49, 52, 61, 65, 1
260.9, 267.87, 294.77, 333.74, 338.13, 335.45, 340.03, 358.66, 406.2, 413.8, 53, 65, 64, 65, 58, 49, 52, 61, 65, 63, 1
267.87, 294.77, 333.74, 338.13, 335.45, 340.03, 358.66, 406.2, 413.8, 456.96, 65, 64, 65, 58, 49, 52, 61, 65, 63, 61, 0
294.77, 333.74, 338.13, 335.45, 340.03, 358.66, 406.2, 413.8, 456.96, 444.98, 64, 65, 58, 49, 52, 61, 65, 63, 61, 67, 1
333.74, 338.13, 335.45, 340.03, 358.66, 406.2, 413.8, 456.96, 444.98, 504.52, 65, 58, 49, 52, 61, 65, 63, 61, 67, 143.92592592592592, 1
338.13, 335.45, 340.03, 358.66, 406.2, 413.8, 456.96, 444.98, 504.52, 653.75, 58, 49, 52, 61, 65, 63, 61, 67, 143.92592592592592, 205.96296296296296, 0
335.45, 340.03, 358.66, 406.2, 413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 49, 52, 61, 65, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 1
340.03, 358.66, 406.2, 413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 52, 61, 65, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 1
358.66, 406.2, 413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 61, 65, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 1
406.2, 413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 65, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 0
413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 1
456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 1
444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 1
504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 1
653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 1
545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 1
644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 0
694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 0
772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 1
768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 1
773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 1
853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 0
901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 0
963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 0
1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 1
1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 1
1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 1
951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 0
1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 1
1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 0
1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 0
992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 0
776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 0
730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 0
817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 0
897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 1
946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 0
873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 0
894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 1
881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 1
859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 1
808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 1
706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 1
623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 0
562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 0
694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 1
626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 1
624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 1
629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 760.91, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 1
663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 760.91, 771.3, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 1
669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 760.91, 771.3, 811.47, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 1
702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 760.91, 771.3, 811.47, 819.23, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 1
760.84, 734.62, 725.49, 742.42, 757.71, 760.91, 771.3, 811.47, 819.23, 864.65, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 64.51851851851852, 1
734.62, 725.49, 742.42, 757.71, 760.91, 771.3, 811.47, 819.23, 864.65, 957.35, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 64.51851851851852, 79.4074074074074, 0
725.49, 742.42, 757.71, 760.91, 771.3, 811.47, 819.23, 864.65, 957.35, 939.27, 62.03703703703704, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 64.51851851851852, 79.4074074074074, 79.4074074074074, 0
742.42, 757.71, 760.91, 771.3, 811.47, 819.23, 864.65, 957.35, 939.27, 842.64, 64.51851851851852, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 64.51851851851852, 79.4074074074074, 79.4074074074074, 74.44444444444444, 1
757.71, 760.91, 771.3, 811.47, 819.23, 864.65, 957.35, 939.27, 842.64, 843.84, 59.55555555555556, 57.07407407407407, 59.55555555555556, 67.0, 59.55555555555556, 64.51851851851852, 79.4074074074074, 79.4074074074074, 74.44444444444444, 71.96296296296296, 0
