413.8, 456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 63, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 1
456.96, 444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 61, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 1
444.98, 504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 67, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 1
504.52, 653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 143.92592592592592, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 1
653.75, 545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 205.96296296296296, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 1
545.07, 644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 141.44444444444443, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 0
644.17, 694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 109.18518518518518, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 0
694.61, 772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 116.62962962962962, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 1
772.31, 768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 104.22222222222221, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 1
768.95, 773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 91.81481481481481, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 1
773.23, 853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 94.29629629629629, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 0
853.12, 901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 96.77777777777777, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 0
901.68, 963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 163.77777777777777, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 0
963.83, 1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 248.14814814814815, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 1
1049.35, 1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 220.85185185185185, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 1
1102.54, 1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 166.25925925925927, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 1
1094.99, 951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 143.92592592592592, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 0
951.58, 1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 151.37037037037035, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 1
1031.68, 1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 136.48148148148147, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 0
1080.61, 1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 121.5925925925926, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 0
1091.44, 992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 173.7037037037037, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 0
992.26, 776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 158.8148148148148, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 0
776.36, 730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 171.22222222222223, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 0
730.1, 817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 121.5925925925926, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 0
817.61, 897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 121.5925925925926, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 1
897.54, 946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 111.66666666666666, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 0
946.85, 873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 109.18518518518518, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 0
873.03, 894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 99.25925925925925, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 1
894.43, 881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 99.25925925925925, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 1
881.59, 859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 81.88888888888889, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 1
859.13, 808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 91.81481481481481, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 1
808.14, 706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 104.22222222222221, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 1
706.87, 623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 101.74074074074073, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 0
623.38, 562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 181.14814814814815, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 0
562.33, 694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 126.55555555555556, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 1
694.1, 626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 94.29629629629629, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 1
626.2, 624.07, 629.45, 663.41, 669.09, 702.13, 760.84, 734.62, 725.49, 742.42, 757.71, 84.37037037037037, 86.85185185185185, 79.4074074074074, 74.44444444444444, 71.96296296296296, 69.48148148148148, 71.96296296296296, 64.51851851851852, 62.03703703703704, 64.51851851851852, 59.55555555555556, 1
